Day ,Month,Year,Case type,No,Day,Month.1,Year.1,Day.1,Month.2,Year.2,Outcome,Day.2,Month.3,Year.3,(Enter free text),Audit Date,Registered,Date_Last_in_Court,Code/Year
31,5,2024,RRC,1154,23,7,2019,11,12,2019,Active: Mn on 13/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-07-23,2019-12-11,1154/2019
31,5,2024,RRC,1158,24,7,2019,27,11,2019,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-07-24,2019-11-27,1158/2019
31,5,2024,RRC,1160,25,7,2019,5,8,2019,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal ,2024-05-31,2019-07-25,2019-08-05,1160/2019
31,5,2024,RRC,1163,24,7,2019,28,5,2019,Active,,,,Recommended for dismissal ,2024-05-31,2019-07-24,2019-05-28,1163/2019
31,5,2024,RRC,1164,25,7,2019,5,8,2019,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal ,2024-05-31,2019-07-25,2019-08-05,1164/2019
31,5,2024,RRC,1165,26,7,2019,4,12,2019,Active,,,,Recommended for dismissal ,2024-05-31,2019-07-26,2019-12-04,1165/2019
31,5,2024,RRC,1166,26,7,2019,5,12,2019,Active:Interparty hearing,,,,Recommended for dismissal ,2024-05-31,2019-07-26,2019-12-05,1166/2019
31,5,2024,RRC,1167,26,7,2019,6,8,2019,Active: Hg on 6/12/2019,,,,Recommended for dismissal ,2024-05-31,2019-07-26,2019-08-06,1167/2019
31,5,2024,RRC,1168,26,7,2019,6,8,2019,Active,,,,Recommended for dismissal ,2024-05-31,2019-07-26,2019-08-06,1168/2019
31,5,2024,RRC,1170,26,7,2019,23,3,2021,Active,,,,Recommended for dismissal ,2024-05-31,2019-07-26,2021-03-23,1170/2019
31,5,2024,RRC,1171,26,7,2019,6,8,2019,Active:Interparty hearing,,,,Recommended for dismissal ,2024-05-31,2019-07-26,2019-08-06,1171/2019
31,5,2024,RRC,1172,3,9,2019,.,.,.,Active:No Activity,,,,Recommended for dismissal ,2024-05-31,2019-09-03,,1172/2019
31,5,2024,RRC,1172A,26,7,2019,16,10,2019,Active: Mention after 60 days,,,,Recommended for dismissal ,2024-05-31,2019-07-26,2019-10-16,1172A/2019
31,5,2024,RRC,1900,19,11,2019,.,.,.,Active:No Activity,,,,Recommended for dismissal ,2024-05-31,2019-11-19,,1900/2019
31,5,2024,RRC,1899,19,11,2019,11,3,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-11-19,2020-03-11,1899/2019
31,5,2024,RRC,1898,19,11,2019,13,1,2020,Active: Interparty on 4/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-11-19,2020-01-13,1898/2019
31,5,2024,RRC,1896,19,11,2019,12,3,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-11-19,2020-03-12,1896/2019
31,5,2024,RRC,1895,27,11,2019,5,12,2019,Active: Mention after 60 days,,,,Recommended for dismissal ,2024-05-31,2019-11-27,2019-12-05,1895/2019
31,5,2024,RRC,1894,19,11,2019,19,11,2019,Active: Hg on 4/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-11-19,2019-11-19,1894/2019
31,5,2024,RRC,1893,18,11,2019,26,2,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-11-18,2020-02-26,1893/2019
31,5,2024,RRC,1892,18,11,2019,25,11,2019,Active:No Activity,,,,Recommended for dismissal ,2024-05-31,2019-11-18,2019-11-25,1892/2019
31,5,2024,RRC,1891,18,11,2019,25,11,2019,Active: Interparty on 4/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-11-18,2019-11-25,1891/2019
31,5,2024,RRC,1890,18,11,2019,12,3,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-11-18,2020-03-12,1890/2019
31,5,2024,RRC,1889,18,11,2019,25,11,2019,Active: Hg on 5/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-11-18,2019-11-25,1889/2019
31,5,2024,RRC,1888,18,11,2019,11,3,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-11-18,2020-03-11,1888/2019
31,5,2024,RRC,1887,15,11,2019,28,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-11-15,2020-01-28,1887/2019
31,5,2024,RRC,1886,15,11,2019,7,1,2020,Active: Hg on 21/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-11-15,2020-01-07,1886/2019
31,5,2024,RRC,1885,15,11,2019,19,11,2019,Active: Hg on 4/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-11-15,2019-11-19,1885/2019
31,5,2024,RRC,1884,15,11,2019,26,2,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-11-15,2020-02-26,1884/2019
31,5,2024,RRC,1883,15,11,2019,3,3,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-11-15,2020-03-03,1883/2019
31,5,2024,RRC,1882,16,1,2019,8,2,2020,Active: Hg on 5/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-01-16,2020-02-08,1882/2019
31,5,2024,RRC,1787,28,10,2019,21,11,2019,Active: Hg on 19/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-28,2019-11-21,1787/2019
31,5,2024,RRC,1786,28,10,2019,30,10,2019,Active: Hg on 26/2/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-28,2019-10-30,1786/2019
31,5,2024,RRC,1785,28,10,2019,5,11,2019,Active: Hg on 13/2/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-28,2019-11-05,1785/2019
31,5,2024,RRC,1784,28,10,2019,20,5,2020,Active: Hg on 24/6/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-28,2020-05-20,1784/2019
31,5,2024,RRC,1782,28,10,2019,22,10,2019,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2019-10-28,2019-10-22,1782/2019
31,5,2024,RRC,1781,25,10,2019,6,12,2019,Active: Hg on 27/5/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-25,2019-12-06,1781/2019
31,5,2024,RRC,1780,25,10,2019,25,10,2019,Active: Hg on 4/2/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-25,2019-10-25,1780/2019
31,5,2024,RRC,1779,25,10,2019,29,10,2019,Active: Hg on 5/2//2020,,,,Recommended for dismissal ,2024-05-31,2019-10-25,2019-10-29,1779/2019
31,5,2024,RRC,1778,25,10,2019,11,11,2019,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-25,2019-11-11,1778/2019
31,5,2024,RRC,1777,15,10,2019,14,2,2020,Active: Hg on 14/5/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-15,2020-02-14,1777/2019
31,5,2024,RRC,1776,15,10,2019,20,3,2020,Active: Hg on 21/5/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-15,2020-03-20,1776/2019
31,5,2024,RRC,1775,25,10,2019,10,2,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-25,2020-02-10,1775/2019
31,5,2024,RRC,1774,25,10,2019,1,11,2019,Active: Hg on 11/2/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-25,2019-11-01,1774/2019
31,5,2024,RRC,1773,25,10,2019,14,12,2019,Active: Hg on 7/1/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-25,2019-12-14,1773/2019
31,5,2024,RRC,1772,25,10,2019,10,3,2020,Active: Hg on 7/5/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-25,2020-03-10,1772/2019
31,5,2024,RRC,2031,11,12,2019,17,12,2019,Active: Hg on 25/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-11,2019-12-17,2031/2019
31,5,2024,RRC,2032,11,12,2019,16,1,2020,Active: Hearing to be set,,,,Recommended for dismissal ,2024-05-31,2019-12-11,2020-01-16,2032/2019
31,5,2024,RRC,2033,11,12,2019,16,12,2019,Active: Hg on 24/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-11,2019-12-16,2033/2019
31,5,2024,RRC,2034,17,12,2019,30,12,2019,Active: Hg on 27/5/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2019-12-30,2034/2019
31,5,2024,RRC,2035,11,12,2019,21,7,2020,Active: Hearing to be set,,,,Recommended for dismissal ,2024-05-31,2019-12-11,2020-07-21,2035/2019
31,5,2024,RRC,2039,11,12,2019,27,12,2019,Active: Hg on 2/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-11,2019-12-27,2039/2019
31,5,2024,RRC,2040,16,12,2019,17,12,2019,Active: Hg on 24/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-16,2019-12-17,2040/2019
31,5,2024,RRC,2041,16,12,2019,23,12,2019,Active: Hg on 31/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-16,2019-12-23,2041/2019
31,5,2024,RRC,2043,16,12,2019,24,12,2019,Active: Hg on 2/4/2019,,,,Recommended for dismissal ,2024-05-31,2019-12-16,2019-12-24,2043/2019
31,5,2024,RRC,2044,17,12,2019,6,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2020-01-06,2044/2019
31,5,2024,RRC,2045,16,12,2019,24,1,2020,Active: Hg on 5/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-16,2020-01-24,2045/2019
31,5,2024,RRC,2047,16,12,2019,6,1,2020,Active: Hg on 20/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-16,2020-01-06,2047/2019
31,5,2024,RRC,2048,16,12,2019,27,4,2019,Active: Hg on 2/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-16,2019-04-27,2048/2019
31,5,2024,RRC,2049,16,12,2019,17,1,2020,Active: Hg on 22/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-16,2020-01-17,2049/2019
31,5,2024,RRC,2050,6,1,2019,7,4,2020,Active:Interparty hearing,,,,Recommended for dismissal ,2024-05-31,2019-01-06,2020-04-07,2050/2019
31,5,2024,RRC,2051,17,12,2019,30,12,2019,Active: Hg on 16/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2019-12-30,2051/2019
31,5,2024,RRC,2052,17,12,2019,23,12,2019,Active: Hg on 30/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2019-12-23,2052/2019
31,5,2024,RRC,2054,17,12,2019,30,12,2019,Active:No Activity,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2019-12-30,2054/2019
31,5,2024,RRC,2055,17,12,2019,25,2,2020,Active: Parties to move court,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2020-02-25,2055/2019
31,5,2024,RRC,2056,17,12,2019,7,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2020-01-07,2056/2019
31,5,2024,RRC,2058,17,12,2019,3,3,2020,Active: Hg on 9/6/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2020-03-03,2058/2019
31,5,2024,RRC,2059,18,12,2019,31,12,2019,Active: Hearing to be set,,,,Recommended for dismissal ,2024-05-31,2019-12-18,2019-12-31,2059/2019
31,5,2024,RRC,2060,17,12,2019,23,12,2019,Active: Hg on 31/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-17,2019-12-23,2060/2019
31,5,2024,RRC,2061,18,12,2019,24,12,2019,Active:Interparty hearing,,,,Recommended for dismissal ,2024-05-31,2019-12-18,2019-12-24,2061/2019
31,5,2024,RRC,2062,18,12,2019,7,1,2020,Active: Hg on 20/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-18,2020-01-07,2062/2019
31,5,2024,RRC,2063,23,12,2019,7,1,2020,Active: Hg on 20/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-12-23,2020-01-07,2063/2019
31,5,2024,RRC,1658,3,10,2019,20,1,2020,Active: Hg on 2/6/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-03,2020-01-20,1658/2019
31,5,2024,RRC,1659,3,10,2019,23,10,2019,Active: Warrant of arrest,,,,Recommended for dismissal ,2024-05-31,2019-10-03,2019-10-23,1659/2019
31,5,2024,RRC,1660,4,10,2019,7,10,2019,Active,,,,Recommended for dismissal ,2024-05-31,2019-10-04,2019-10-07,1660/2019
31,5,2024,RRC,1663,4,10,2019,7,10,2019,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal ,2024-05-31,2019-10-04,2019-10-07,1663/2019
31,5,2024,RRC,1664,4,10,2019,4,2,2020,Active: Hg on 9/6/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-04,2020-02-04,1664/2019
31,5,2024,RRC,1667,4,10,2019,15,1,2020,Active: Hg on 5/3/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-04,2020-01-15,1667/2019
31,5,2024,RRC,1669,4,10,2019,22,10,2019,Active: Mn after 60 days,,,,Recommended for dismissal ,2024-05-31,2019-10-04,2019-10-22,1669/2019
31,5,2024,RRC,1670,4,10,2019,23,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-04,2020-01-23,1670/2019
31,5,2024,RRC,1672,7,10,2019,15,10,2019,Active:No Activity,,,,Recommended for dismissal ,2024-05-31,2019-10-07,2019-10-15,1672/2019
31,5,2024,RRC,1673,7,10,2019,15,10,2019,Active:Orders granted,,,,Recommended for dismissal ,2024-05-31,2019-10-07,2019-10-15,1673/2019
31,5,2024,RRC,1674,7,10,2019,24,10,2019,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-07,2019-10-24,1674/2019
31,5,2024,RRC,1675,7,10,2019,8,10,2019,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal ,2024-05-31,2019-10-07,2019-10-08,1675/2019
31,5,2024,RRC,1677,7,10,2019,1,11,2019,Active: Hg on 16/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-07,2019-11-01,1677/2019
31,5,2024,RRC,1678,7,10,2019,23,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-07,2020-01-23,1678/2019
31,5,2024,RRC,1679,7,10,2019,23,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-07,2020-01-23,1679/2019
31,5,2024,RRC,1680,7,10,2019,23,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-07,2020-01-23,1680/2019
31,5,2024,RRC,1682,8,10,2019,22,1,2020,Active: Hg on 15/4/2020,,,,Recommended for dismissal ,2024-05-31,2019-10-08,2020-01-22,1682/2019
31,5,2024,RRC,1685,9,10,2019,9,10,2019,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal ,2024-05-31,2019-10-09,2019-10-09,1685/2019
31,5,2024,RRC,1686,9,10,2019,23,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-09,2020-01-23,1686/2019
31,5,2024,RRC,1687,9,10,2019,14,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-09,2020-01-14,1687/2019
31,5,2024,RRC,1688,11,10,2019,18,2,2020,Active:Orders granted,,,,Recommended for dismissal ,2024-05-31,2019-10-11,2020-02-18,1688/2019
31,5,2024,RRC,1689,11,10,2019,28,1,2020,Active: Hearing to be set,,,,Recommended for dismissal ,2024-05-31,2019-10-11,2020-01-28,1689/2019
31,5,2024,RRC,1691,11,10,2019,28,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-11,2020-01-28,1691/2019
31,5,2024,RRC,1694,11,10,2019,27,1,2020,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2019-10-11,2020-01-27,1694/2019
31,5,2024,RRC,1695,11,10,2019,29,1,2020,Active:Orders granted,,,,Recommended for dismissal ,2024-05-31,2019-10-11,2020-01-29,1695/2019
31,5,2024,RRC,E163,27,5,2021,3,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-05-27,2021-06-03,E163/2021
31,5,2024,RRC,E134,19,5,2021,13,7,2021,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2021-05-19,2021-07-13,E134/2021
31,5,2024,RRC,E136,20,5,2021,2,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-05-20,2021-06-02,E136/2021
31,5,2024,RRC,E137,20,5,2021,28,7,2022,Active: Hg on 1/9/2022,,,,Recommended for dismissal,2024-05-31,2021-05-20,2022-07-28,E137/2021
31,5,2024,RRC,E138,24,5,2021,2,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-05-24,2021-06-02,E138/2021
31,5,2024,RRC,E142,3,6,2021,30,7,2021,Active: Hg on 9/9/2021,,,,Recommended for dismissal ,2024-05-31,2021-06-03,2021-07-30,E142/2021
31,5,2024,RRC,E143,24,5,2021,2,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-24,2021-06-02,E143/2021
31,5,2024,RRC,E146,24,5,2021,25,5,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-24,2021-05-25,E146/2021
31,5,2024,RRC,E147,24,5,2021,2,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-24,2021-06-02,E147/2021
31,5,2024,RRC,E149,24,5,2021,6,8,2021,Active: Parties to move court,,,,Recommended for dismissal ,2024-05-31,2021-05-24,2021-08-06,E149/2021
31,5,2024,RRC,E150,25,5,2021,2,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-25,2021-06-02,E150/2021
31,5,2024,RRC,E152,25,5,2021,1,2,2022,Active: Parties to move court,,,,Recommended for dismissal ,2024-05-31,2021-05-25,2022-02-01,E152/2021
31,5,2024,RRC,E153,25,5,2021,27,5,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-25,2021-05-27,E153/2021
31,5,2024,RRC,E154,25,5,2021,8,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-25,2021-06-08,E154/2021
31,5,2024,RRC,E158,26,5,2021,3,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-26,2021-06-03,E158/2021
31,5,2024,RRC,E159,26,5,2021,3,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-26,2021-06-03,E159/2021
31,5,2024,RRC,E161,26,5,2021,8,11,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-26,2021-11-08,E161/2021
31,5,2024,RRC,E162,26,5,2021,3,6,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal ,2024-05-31,2021-05-26,2021-06-03,E162/2021
31,5,2024,RRC,E284,1,7,2021,22,7,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-07-01,2021-07-22,E284/2021
31,5,2024,RRC,E285,1,7,2021,10,8,2021,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2021-07-01,2021-08-10,E285/2021
31,5,2024,RRC,E286,1,7,2021,6,7,2021,Active: Interparty on 29/7/2021,,,,Recommended for dismissal,2024-05-31,2021-07-01,2021-07-06,E286/2021
31,5,2024,RRC,E289,2,7,2021,2,8,2021,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2021-07-02,2021-08-02,E289/2021
31,5,2024,RRC,E290,2,7,2021,3,8,2021,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2021-07-02,2021-08-03,E290/2021
31,5,2024,RRC,E291,2,7,2021,19,9,2022,Active: Mn on 14/12/2022,,,,Recommended for dismissal,2024-05-31,2021-07-02,2022-09-19,E291/2021
31,5,2024,RRC,E283,26,3,2021,1,9,2023,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2021-03-26,2023-09-01,E283/2021
31,5,2024,RRC,E241,17,6,2021,8,11,2021,Active:Interparty hearingwithin 14 days,,,,Recommended for dismissal,2024-05-31,2021-06-17,2021-11-08,E241/2021
31,5,2024,RRC,E240,17,6,2021,15,9,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-06-17,2021-09-15,E240/2021
31,5,2024,RRC,E243,18,6,2021,2,8,2021,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2021-06-18,2021-08-02,E243/2021
31,5,2024,RRC,E245,18,6,2021,1,9,2021,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2021-06-18,2021-09-01,E245/2021
31,5,2024,RRC,E246,18,6,2021,8,11,2021,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2021-06-18,2021-11-08,E246/2021
31,5,2024,RRC,E242,17,6,2021,28,7,2021,Active: S.O.G,,,,Recommended for dismissal ,2024-05-31,2021-06-17,2021-07-28,E242/2021
31,5,2024,RRC,E250,22,6,2021,3,8,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-22,2021-08-03,E250/2021
31,5,2024,RRC,E253,23,6,2021,21,7,2021,Active: Mn on 6/10/2021,,,,Recommended for dismissal,2024-05-31,2021-06-23,2021-07-21,E253/2021
31,5,2024,RRC,E254,23,6,2021,3,8,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-23,2021-08-03,E254/2021
31,5,2024,RRC,E257,23,6,2021,9,9,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-23,2021-09-09,E257/2021
31,5,2024,RRC,E256,22,6,2021,8,12,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-22,2021-12-08,E256/2021
31,5,2024,RRC,E258,23,6,2021,12,7,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-06-23,2021-07-12,E258/2021
31,5,2024,RRC,E262,24,6,2021,13,9,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-24,2021-09-13,E262/2021
31,5,2024,RRC,E264,24,6,2021,25,10,2021,Active: Hg on 25/11/2021,,,,Recommended for dismissal,2024-05-31,2021-06-24,2021-10-25,E264/2021
31,5,2024,RRC,E265,24,6,2021,21,7,2021,Active: Hg on 6/10/2021,,,,Recommended for dismissal,2024-05-31,2021-06-24,2021-07-21,E265/2021
31,5,2024,RRC,E260,23,6,2021,12,7,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-06-23,2021-07-12,E260/2021
31,5,2024,RRC,E266,24,6,2021,12,7,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-06-24,2021-07-12,E266/2021
31,5,2024,RRC,E268,24,6,2021,28,7,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-24,2021-07-28,E268/2021
31,5,2024,RRC,E269,25,6,2021,4,8,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-25,2021-08-04,E269/2021
31,5,2024,RRC,E271,26,6,2021,5,8,2021,Active:Interparty hearingto be set,,,,Recommended for dismissal,2024-05-31,2021-06-26,2021-08-05,E271/2021
31,5,2024,RRC,E267,24,6,2021,25,6,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-06-24,2021-06-25,E267/2021
31,5,2024,RRC,E272,28,7,2021,11,11,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-28,2021-11-11,E272/2021
31,5,2024,RRC,E274,28,7,2021,17,5,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-28,2021-05-17,E274/2021
31,5,2024,RRC,E275,30,6,2021,9,11,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-30,2021-11-09,E275/2021
31,5,2024,RRC,E277,30,6,2021,4,8,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-06-30,2021-08-04,E277/2021
31,5,2024,RRC,E278,30,6,2021,8,11,2021,Active: Parties to fix hearing date,,,,Recommended for dismissal,2024-05-31,2021-06-30,2021-11-08,E278/2021
31,5,2024,RRC,E279,26,3,2021,19,4,2021,Active:Interparty hearingwithin 30 Days,,,,Recommended for dismissal,2024-05-31,2021-03-26,2021-04-19,E279/2021
31,5,2024,RRC,E281,1,7,2021,11,4,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-01,2021-04-11,E281/2021
31,5,2024,RRC,E283,1,7,2021,27,7,2021,Active: Interparty on 4/10/2021,,,,Recommended for dismissal,2024-05-31,2021-07-01,2021-07-27,E283/2021
31,5,2024,RRC,E282,1,7,2021,15,12,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-01,2021-12-15,E282/2021
31,5,2024,RRC,E330 ,15,7,2021,15,12,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-07-15,2021-12-15,E330 /2021
31,5,2024,RRC,E225,15,6,2021,22,5,2024,Active,,,,Recommended for dismissal,2024-05-31,2021-06-15,2024-05-22,E225/2021
31,5,2024,RRC,E331,15,7,2021,18,5,2022,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-15,2022-05-18,E331/2021
31,5,2024,RRC,E332,15,7,2021,6,12,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-15,2021-12-06,E332/2021
31,5,2024,RRC,E333,15,7,2021,2,9,2021,Active: Parties to move court,,,,Recommended for dismissal,2024-05-31,2021-07-15,2021-09-02,E333/2021
31,5,2024,RRC,E334,16,7,2021,6,12,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-16,2021-12-06,E334/2021
31,5,2024,RRC,E336,16,7,2021,8,11,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-16,2021-11-08,E336/2021
31,5,2024,RRC,E337,16,7,2021,4,4,2021,Active,,,,Recommended for dismissal,2024-05-31,2021-07-16,2021-04-04,E337/2021
31,5,2024,RRC,E339,16,7,2021,8,12,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-16,2021-12-08,E339/2021
31,5,2024,RRC,E517,8,9,2021,23,9,2021,Active: Parties to fix hearing date,,,,Recommended for dismissal,2024-05-31,2021-09-08,2021-09-23,E517/2021
31,5,2024,RRC,E340,19,7,2021,8,12,2021,Active: S.O.G,,,,Recommended for dismissal,2024-05-31,2021-07-19,2021-12-08,E340/2021
